time;FM1 ;FM2 ;FM3 ;FF1 ;FF2 ;FF3
255.56;-0.33;-0.44;0.25;0.25;-0.43;-0.02
255.60;-0.32;-0.44;0.24;0.25;-0.43;-0.02
255.64;-0.31;-0.44;0.23;0.25;-0.43;-0.02
255.68;-0.30;-0.44;0.24;0.25;-0.43;-0.02
255.72;-0.30;-0.44;0.24;0.25;-0.43;-0.02
255.76;-0.30;-0.44;0.24;0.25;-0.43;-0.02
255.80;-0.30;-0.44;0.24;0.25;-0.43;-0.02
255.84;-0.30;-0.44;0.24;0.25;-0.42;-0.02
255.88;-0.30;-0.43;0.24;0.25;-0.42;-0.02
255.92;-0.30;-0.43;0.24;0.25;-0.41;-0.02
255.96;-0.30;-0.43;0.24;0.25;-0.40;-0.02
256.00;-0.30;-0.43;0.24;0.25;-0.39;-0.02
256.04;-0.30;-0.43;0.24;0.25;-0.33;-0.02
256.08;-0.30;-0.43;0.24;0.25;-0.31;-0.02
256.12;-0.30;-0.41;0.24;0.25;-0.32;-0.02
256.16;-0.30;-0.39;0.24;0.25;-0.32;-0.02
256.20;-0.30;-0.36;0.24;0.25;-0.33;-0.02
256.24;-0.30;-0.35;0.24;0.25;-0.34;-0.02
256.28;-0.30;-0.35;0.24;0.25;-0.35;-0.02
256.32;-0.30;-0.34;0.24;0.25;-0.36;-0.02
256.36;-0.30;-0.34;0.24;0.25;-0.36;-0.02
256.40;-0.30;-0.34;0.24;0.25;-0.38;-0.02
256.44;-0.30;-0.34;0.24;0.25;-0.39;-0.02
256.48;-0.30;-0.32;0.25;0.25;-0.40;-0.02
256.52;-0.30;-0.32;0.25;0.25;-0.40;-0.02
256.56;-0.30;-0.32;0.25;0.25;-0.40;-0.02
256.60;-0.30;-0.31;0.25;0.25;-0.40;-0.02
256.64;-0.30;-0.30;0.25;0.25;-0.40;-0.02
256.68;-0.30;-0.28;0.25;0.25;-0.40;-0.02
256.72;-0.30;-0.28;0.25;0.25;-0.40;-0.02
256.76;-0.30;-0.28;0.26;0.25;-0.41;-0.02
256.80;-0.30;-0.28;0.26;0.25;-0.43;-0.02
256.84;-0.30;-0.28;0.26;0.25;-0.45;-0.02
256.88;-0.30;-0.28;0.26;0.25;-0.46;-0.02
256.92;-0.30;-0.28;0.26;0.25;-0.47;-0.02
256.96;-0.30;-0.28;0.26;0.25;-0.47;-0.02
257.00;-0.30;-0.28;0.26;0.25;-0.47;-0.02
257.04;-0.30;-0.28;0.27;0.25;-0.47;-0.02
257.08;-0.30;-0.28;0.27;0.25;-0.47;-0.02
257.12;-0.30;-0.28;0.27;0.25;-0.47;-0.02
257.16;-0.30;-0.28;0.27;0.25;-0.47;-0.02
257.20;-0.30;-0.28;0.27;0.25;-0.47;-0.02
257.24;-0.30;-0.28;0.27;0.25;-0.47;-0.02
257.28;-0.30;-0.28;0.27;0.25;-0.47;-0.02
257.32;-0.30;-0.28;0.27;0.25;-0.46;-0.02
257.36;-0.30;-0.28;0.27;0.25;-0.46;-0.02
257.40;-0.30;-0.28;0.27;0.25;-0.46;-0.02
257.44;-0.30;-0.28;0.27;0.25;-0.46;-0.02
257.48;-0.30;-0.28;0.28;0.25;-0.46;-0.02
257.52;-0.30;-0.28;0.28;0.25;-0.45;-0.02
257.56;-0.30;-0.28;0.28;0.25;-0.45;-0.02
257.60;-0.31;-0.28;0.29;0.25;-0.43;-0.02
257.64;-0.31;-0.28;0.30;0.25;-0.42;-0.02
257.68;-0.31;-0.28;0.30;0.25;-0.42;-0.02
257.72;-0.31;-0.28;0.30;0.25;-0.41;-0.02
257.76;-0.31;-0.28;0.31;0.25;-0.41;-0.02
257.80;-0.31;-0.28;0.31;0.25;-0.40;-0.02
257.84;-0.31;-0.28;0.31;0.25;-0.40;-0.02
257.88;-0.31;-0.28;0.31;0.25;-0.40;-0.02
257.92;-0.31;-0.28;0.31;0.25;-0.40;-0.02
257.96;-0.31;-0.28;0.31;0.25;-0.40;-0.02
258.00;-0.31;-0.28;0.31;0.25;-0.40;-0.02
258.04;-0.31;-0.28;0.31;0.25;-0.40;-0.02
258.08;-0.31;-0.28;0.31;0.25;-0.39;-0.02
258.12;-0.31;-0.28;0.31;0.25;-0.38;-0.02
258.16;-0.31;-0.28;0.31;0.25;-0.38;-0.02
258.20;-0.31;-0.28;0.31;0.25;-0.37;-0.02
258.24;-0.31;-0.28;0.31;0.25;-0.37;-0.02
258.28;-0.32;-0.28;0.31;0.25;-0.37;-0.02
258.32;-0.32;-0.28;0.32;0.25;-0.37;-0.02
258.36;-0.34;-0.28;0.32;0.25;-0.37;-0.02
258.40;-0.35;-0.28;0.32;0.25;-0.37;-0.02
258.44;-0.37;-0.28;0.32;0.25;-0.37;-0.02
258.48;-0.38;-0.28;0.33;0.25;-0.37;-0.02
258.52;-0.39;-0.28;0.34;0.25;-0.36;-0.02
258.56;-0.39;-0.28;0.34;0.25;-0.35;-0.02
258.60;-0.40;-0.28;0.34;0.25;-0.34;-0.02
258.64;-0.41;-0.28;0.35;0.25;-0.34;-0.02
258.68;-0.41;-0.28;0.35;0.25;-0.34;-0.02
258.72;-0.41;-0.28;0.35;0.25;-0.32;-0.02
258.76;-0.42;-0.28;0.35;0.25;-0.32;-0.02
258.80;-0.42;-0.28;0.35;0.25;-0.32;-0.02
258.84;-0.42;-0.28;0.36;0.25;-0.32;-0.02
258.88;-0.42;-0.28;0.36;0.25;-0.32;-0.02
258.92;-0.43;-0.28;0.36;0.25;-0.32;-0.02
258.96;-0.43;-0.28;0.36;0.25;-0.32;-0.02
259.00;-0.43;-0.28;0.37;0.25;-0.32;-0.02
259.04;-0.43;-0.28;0.37;0.25;-0.32;-0.02
259.08;-0.43;-0.28;0.37;0.25;-0.32;-0.02
259.12;-0.43;-0.28;0.37;0.25;-0.31;-0.02
259.16;-0.43;-0.28;0.37;0.24;-0.31;-0.02
259.20;-0.43;-0.28;0.37;0.23;-0.30;-0.02
259.24;-0.43;-0.28;0.37;0.22;-0.30;-0.02
259.28;-0.43;-0.28;0.37;0.22;-0.30;-0.02
259.32;-0.43;-0.28;0.38;0.21;-0.30;-0.02
259.36;-0.43;-0.28;0.38;0.21;-0.30;-0.02
259.40;-0.43;-0.28;0.38;0.20;-0.30;-0.02
259.44;-0.43;-0.28;0.38;0.20;-0.30;-0.02
259.48;-0.43;-0.28;0.38;0.20;-0.30;-0.02
259.52;-0.43;-0.28;0.38;0.20;-0.30;-0.02
259.56;-0.43;-0.28;0.38;0.20;-0.29;-0.02
259.60;-0.43;-0.28;0.38;0.20;-0.29;-0.02
259.64;-0.43;-0.28;0.38;0.20;-0.28;-0.02
259.68;-0.43;-0.28;0.38;0.20;-0.28;-0.02
259.72;-0.43;-0.28;0.38;0.20;-0.27;-0.02
259.76;-0.43;-0.28;0.38;0.20;-0.27;-0.02
259.80;-0.43;-0.28;0.38;0.19;-0.27;-0.02
259.84;-0.43;-0.28;0.38;0.19;-0.27;-0.02
259.88;-0.43;-0.28;0.38;0.19;-0.27;-0.02
259.92;-0.43;-0.28;0.38;0.19;-0.27;-0.02
259.96;-0.43;-0.28;0.38;0.19;-0.27;-0.02
260.00;-0.43;-0.28;0.39;0.19;-0.28;-0.02
260.04;-0.44;-0.28;0.39;0.19;-0.28;-0.02
260.08;-0.46;-0.28;0.39;0.19;-0.31;-0.02
260.12;-0.46;-0.28;0.39;0.19;-0.32;-0.02
260.16;-0.47;-0.28;0.39;0.19;-0.32;-0.02
260.20;-0.47;-0.28;0.39;0.18;-0.32;-0.02
260.24;-0.47;-0.28;0.39;0.18;-0.33;-0.02
260.28;-0.47;-0.28;0.39;0.18;-0.33;-0.02
260.32;-0.47;-0.28;0.39;0.18;-0.33;-0.02
260.36;-0.47;-0.28;0.39;0.18;-0.33;-0.02
260.40;-0.47;-0.28;0.39;0.18;-0.33;-0.02
260.44;-0.47;-0.28;0.39;0.18;-0.33;-0.02
260.48;-0.47;-0.28;0.39;0.18;-0.33;-0.02
260.52;-0.47;-0.28;0.39;0.18;-0.33;-0.02
260.56;-0.47;-0.28;0.39;0.18;-0.33;-0.02
260.60;-0.47;-0.28;0.39;0.18;-0.33;-0.02
260.64;-0.47;-0.28;0.39;0.18;-0.34;-0.02
260.68;-0.47;-0.28;0.39;0.18;-0.34;-0.02
260.72;-0.47;-0.28;0.39;0.18;-0.35;-0.02
260.76;-0.47;-0.28;0.39;0.18;-0.37;-0.02
260.80;-0.47;-0.28;0.39;0.18;-0.38;-0.02
260.84;-0.47;-0.28;0.39;0.18;-0.38;-0.02
260.88;-0.47;-0.28;0.38;0.18;-0.38;-0.02
260.92;-0.47;-0.28;0.38;0.17;-0.38;-0.02
260.96;-0.47;-0.28;0.38;0.17;-0.38;-0.02
261.00;-0.47;-0.28;0.38;0.17;-0.39;-0.02
261.04;-0.47;-0.28;0.38;0.17;-0.39;-0.02
261.08;-0.47;-0.28;0.37;0.17;-0.39;-0.02
261.12;-0.47;-0.28;0.37;0.17;-0.39;-0.02
261.16;-0.47;-0.28;0.37;0.17;-0.39;-0.02
261.20;-0.47;-0.28;0.37;0.17;-0.39;-0.02
261.24;-0.47;-0.28;0.37;0.17;-0.39;-0.02
261.28;-0.47;-0.28;0.37;0.16;-0.40;-0.02
261.32;-0.47;-0.29;0.36;0.16;-0.42;-0.02
261.36;-0.47;-0.29;0.36;0.16;-0.43;-0.02
261.40;-0.47;-0.29;0.36;0.16;-0.43;-0.02
261.44;-0.47;-0.29;0.36;0.16;-0.43;-0.02
261.48;-0.47;-0.30;0.36;0.16;-0.43;-0.02
261.52;-0.47;-0.30;0.36;0.16;-0.43;-0.02
261.56;-0.47;-0.30;0.36;0.16;-0.43;-0.02
261.60;-0.47;-0.30;0.36;0.16;-0.43;-0.02
261.64;-0.47;-0.30;0.36;0.16;-0.43;-0.02
261.68;-0.47;-0.30;0.36;0.16;-0.44;-0.02
261.72;-0.47;-0.30;0.36;0.16;-0.44;-0.02
261.76;-0.47;-0.30;0.36;0.16;-0.44;-0.02
261.80;-0.47;-0.30;0.36;0.16;-0.45;-0.02
261.84;-0.47;-0.30;0.36;0.16;-0.45;-0.02
261.88;-0.47;-0.30;0.35;0.16;-0.45;-0.02
261.92;-0.47;-0.30;0.35;0.16;-0.46;-0.02
261.96;-0.47;-0.30;0.35;0.16;-0.46;-0.02
262.00;-0.47;-0.30;0.35;0.16;-0.47;-0.02
262.04;-0.47;-0.30;0.35;0.16;-0.47;-0.02
262.08;-0.47;-0.30;0.35;0.16;-0.47;-0.02
262.12;-0.47;-0.30;0.34;0.16;-0.47;-0.02
262.16;-0.47;-0.30;0.34;0.16;-0.47;-0.02
262.20;-0.47;-0.30;0.34;0.16;-0.47;-0.02
262.24;-0.47;-0.30;0.34;0.16;-0.47;-0.02
262.28;-0.47;-0.30;0.33;0.16;-0.47;-0.02
262.32;-0.47;-0.30;0.33;0.16;-0.47;-0.02
262.36;-0.47;-0.30;0.33;0.16;-0.47;-0.02
262.40;-0.47;-0.30;0.33;0.16;-0.47;-0.02
262.44;-0.47;-0.30;0.32;0.16;-0.47;-0.02
262.48;-0.47;-0.30;0.32;0.16;-0.47;-0.02
262.52;-0.47;-0.30;0.32;0.16;-0.47;-0.02
262.56;-0.47;-0.30;0.32;0.16;-0.47;-0.02
262.60;-0.47;-0.30;0.32;0.16;-0.47;-0.02
262.64;-0.47;-0.30;0.32;0.16;-0.47;-0.02
262.68;-0.47;-0.30;0.32;0.16;-0.47;-0.02
262.72;-0.47;-0.30;0.31;0.16;-0.47;-0.02
262.76;-0.47;-0.30;0.31;0.16;-0.47;-0.02
262.80;-0.47;-0.30;0.31;0.16;-0.47;-0.02
262.84;-0.47;-0.30;0.31;0.16;-0.47;-0.02
262.88;-0.47;-0.30;0.31;0.16;-0.47;-0.02
262.92;-0.47;-0.30;0.31;0.16;-0.47;-0.02
262.96;-0.47;-0.30;0.31;0.16;-0.47;-0.02
263.00;-0.47;-0.30;0.30;0.16;-0.47;-0.02
263.04;-0.47;-0.30;0.30;0.16;-0.47;-0.02
263.08;-0.47;-0.30;0.30;0.16;-0.47;-0.02
263.12;-0.47;-0.30;0.29;0.16;-0.47;-0.02
263.16;-0.47;-0.30;0.29;0.16;-0.47;-0.02
263.20;-0.47;-0.30;0.29;0.16;-0.47;-0.02
263.24;-0.47;-0.30;0.29;0.16;-0.47;-0.02
263.28;-0.47;-0.30;0.29;0.16;-0.47;-0.02
263.32;-0.47;-0.30;0.29;0.16;-0.47;-0.02
263.36;-0.47;-0.30;0.29;0.16;-0.47;-0.02
263.40;-0.47;-0.30;0.29;0.16;-0.47;-0.02
263.44;-0.47;-0.30;0.29;0.16;-0.47;-0.02
263.48;-0.47;-0.30;0.29;0.16;-0.47;-0.02
263.52;-0.47;-0.30;0.29;0.16;-0.46;-0.02
263.56;-0.47;-0.30;0.28;0.16;-0.46;-0.02
263.60;-0.47;-0.30;0.28;0.16;-0.45;-0.02
263.64;-0.47;-0.30;0.28;0.16;-0.45;-0.02
263.68;-0.47;-0.30;0.28;0.16;-0.45;-0.02
263.72;-0.47;-0.30;0.28;0.16;-0.45;-0.02
263.76;-0.47;-0.30;0.28;0.16;-0.45;-0.02
263.80;-0.47;-0.30;0.28;0.16;-0.45;-0.02
263.84;-0.47;-0.30;0.28;0.16;-0.45;-0.02
263.88;-0.47;-0.30;0.28;0.16;-0.45;-0.02
263.92;-0.47;-0.30;0.28;0.16;-0.45;-0.02
263.96;-0.47;-0.30;0.28;0.16;-0.45;-0.02
264.00;-0.47;-0.30;0.28;0.16;-0.45;-0.02
264.04;-0.47;-0.30;0.28;0.16;-0.45;-0.02
264.08;-0.47;-0.30;0.28;0.16;-0.45;-0.02
264.12;-0.47;-0.30;0.28;0.16;-0.45;-0.02
264.16;-0.47;-0.30;0.28;0.16;-0.45;-0.02
264.20;-0.47;-0.30;0.28;0.16;-0.45;-0.02
264.24;-0.47;-0.30;0.28;0.16;-0.45;-0.02
264.28;-0.47;-0.30;0.28;0.16;-0.45;-0.02
264.32;-0.47;-0.30;0.28;0.16;-0.45;-0.02
264.36;-0.47;-0.30;0.28;0.16;-0.45;-0.02
264.40;-0.47;-0.30;0.28;0.16;-0.46;-0.02
264.44;-0.47;-0.30;0.28;0.16;-0.46;-0.02
264.48;-0.47;-0.30;0.28;0.16;-0.47;-0.02
264.52;-0.47;-0.30;0.28;0.16;-0.48;-0.02
264.56;-0.47;-0.30;0.28;0.16;-0.48;-0.02
264.60;-0.47;-0.30;0.28;0.16;-0.49;-0.02
264.64;-0.47;-0.30;0.28;0.16;-0.49;-0.02
264.68;-0.47;-0.30;0.28;0.16;-0.49;-0.02
264.72;-0.47;-0.30;0.28;0.16;-0.49;-0.02
264.76;-0.47;-0.30;0.28;0.16;-0.49;-0.02
264.80;-0.47;-0.30;0.28;0.16;-0.49;-0.02
264.84;-0.47;-0.30;0.28;0.16;-0.49;-0.02
264.88;-0.47;-0.30;0.28;0.16;-0.49;-0.02
264.92;-0.47;-0.30;0.28;0.16;-0.49;-0.02
264.96;-0.47;-0.30;0.28;0.16;-0.50;-0.02
265.00;-0.47;-0.30;0.28;0.16;-0.50;-0.02
265.04;-0.47;-0.30;0.28;0.16;-0.51;-0.02
265.08;-0.47;-0.30;0.28;0.16;-0.51;-0.02
265.12;-0.47;-0.30;0.28;0.16;-0.52;-0.02
265.16;-0.47;-0.30;0.28;0.16;-0.52;-0.02
265.20;-0.47;-0.30;0.28;0.16;-0.52;-0.02
265.24;-0.47;-0.30;0.28;0.16;-0.52;-0.02
265.28;-0.47;-0.30;0.28;0.16;-0.52;-0.02
265.32;-0.47;-0.30;0.28;0.16;-0.52;-0.02
265.36;-0.47;-0.30;0.28;0.16;-0.52;-0.02
265.40;-0.47;-0.30;0.28;0.16;-0.52;-0.02
265.44;-0.47;-0.30;0.27;0.16;-0.52;-0.02
265.48;-0.47;-0.30;0.27;0.16;-0.51;-0.02
265.52;-0.47;-0.30;0.27;0.16;-0.50;-0.02
265.56;-0.47;-0.30;0.27;0.16;-0.49;-0.02
265.60;-0.47;-0.30;0.27;0.16;-0.48;-0.02
265.64;-0.47;-0.30;0.27;0.16;-0.48;-0.02
265.68;-0.47;-0.30;0.27;0.16;-0.48;-0.02
265.72;-0.47;-0.30;0.27;0.16;-0.48;-0.02
265.76;-0.47;-0.30;0.27;0.16;-0.48;-0.02
265.80;-0.47;-0.30;0.27;0.16;-0.48;-0.02
265.84;-0.47;-0.30;0.27;0.16;-0.47;-0.02
265.88;-0.47;-0.30;0.27;0.16;-0.47;-0.02
265.92;-0.47;-0.30;0.27;0.16;-0.47;-0.02
265.96;-0.47;-0.30;0.26;0.16;-0.47;-0.02
266.00;-0.47;-0.30;0.26;0.16;-0.47;-0.02
266.04;-0.47;-0.30;0.26;0.16;-0.47;-0.02
266.08;-0.47;-0.30;0.26;0.16;-0.47;-0.02
266.12;-0.47;-0.30;0.26;0.16;-0.46;-0.02
266.16;-0.47;-0.30;0.25;0.16;-0.46;-0.02
266.20;-0.47;-0.30;0.25;0.16;-0.46;-0.02
266.24;-0.47;-0.30;0.25;0.16;-0.45;-0.02
266.28;-0.47;-0.30;0.25;0.16;-0.45;-0.02
266.32;-0.47;-0.30;0.25;0.16;-0.45;-0.02
266.36;-0.47;-0.30;0.25;0.16;-0.45;-0.02
266.40;-0.47;-0.30;0.25;0.16;-0.45;-0.02
266.44;-0.47;-0.30;0.25;0.16;-0.45;-0.02
266.48;-0.47;-0.30;0.25;0.16;-0.45;-0.02
266.52;-0.47;-0.30;0.25;0.16;-0.45;-0.02
266.56;-0.47;-0.30;0.25;0.16;-0.45;-0.02
266.60;-0.47;-0.30;0.25;0.16;-0.45;-0.02
266.64;-0.47;-0.30;0.25;0.16;-0.45;-0.02
266.68;-0.47;-0.30;0.25;0.16;-0.45;-0.02
266.72;-0.47;-0.30;0.25;0.16;-0.46;-0.02
266.76;-0.47;-0.30;0.25;0.16;-0.47;-0.02
266.80;-0.47;-0.30;0.25;0.16;-0.47;-0.02
266.84;-0.47;-0.30;0.25;0.16;-0.48;-0.02
266.88;-0.47;-0.30;0.25;0.16;-0.48;-0.02
266.92;-0.47;-0.30;0.25;0.16;-0.48;-0.02
266.96;-0.47;-0.30;0.25;0.16;-0.48;-0.02
267.00;-0.47;-0.30;0.25;0.16;-0.48;-0.02
267.04;-0.47;-0.30;0.25;0.16;-0.48;-0.02
267.08;-0.47;-0.30;0.25;0.16;-0.48;-0.02
267.12;-0.47;-0.30;0.25;0.16;-0.48;-0.02
267.16;-0.47;-0.30;0.25;0.16;-0.48;-0.02
267.20;-0.47;-0.30;0.25;0.16;-0.48;-0.02
267.24;-0.47;-0.30;0.25;0.16;-0.48;-0.02
267.28;-0.47;-0.30;0.25;0.16;-0.48;-0.02
267.32;-0.47;-0.30;0.24;0.16;-0.48;-0.02
267.36;-0.47;-0.30;0.24;0.16;-0.48;-0.02
267.40;-0.47;-0.30;0.24;0.16;-0.49;-0.02
267.44;-0.47;-0.30;0.24;0.16;-0.49;-0.02
267.48;-0.47;-0.30;0.23;0.16;-0.50;-0.02
267.52;-0.47;-0.30;0.23;0.16;-0.51;-0.02
267.56;-0.47;-0.30;0.22;0.16;-0.51;-0.02
267.60;-0.47;-0.30;0.21;0.16;-0.51;-0.02
267.64;-0.47;-0.30;0.21;0.16;-0.51;-0.02
267.68;-0.47;-0.30;0.20;0.16;-0.52;-0.02
267.72;-0.47;-0.30;0.19;0.16;-0.52;-0.02
267.76;-0.47;-0.30;0.19;0.16;-0.52;-0.02
267.80;-0.47;-0.30;0.18;0.16;-0.52;-0.02
267.84;-0.47;-0.30;0.18;0.16;-0.52;-0.02
267.88;-0.47;-0.30;0.17;0.16;-0.52;-0.02
267.92;-0.47;-0.30;0.16;0.16;-0.52;-0.02
267.96;-0.47;-0.31;0.15;0.16;-0.52;-0.02
268.00;-0.47;-0.31;0.14;0.16;-0.53;-0.02
268.04;-0.47;-0.31;0.14;0.16;-0.53;-0.02
268.08;-0.47;-0.31;0.13;0.16;-0.55;-0.02
268.12;-0.47;-0.31;0.12;0.16;-0.56;-0.02
268.16;-0.47;-0.31;0.11;0.16;-0.57;-0.02
268.20;-0.47;-0.31;0.11;0.16;-0.57;-0.02
268.24;-0.47;-0.31;0.11;0.16;-0.57;-0.02
268.28;-0.47;-0.31;0.09;0.16;-0.57;-0.02
268.32;-0.47;-0.31;0.07;0.16;-0.57;-0.02
268.36;-0.47;-0.31;0.07;0.16;-0.57;-0.02
268.40;-0.47;-0.31;0.06;0.16;-0.57;-0.02
268.44;-0.47;-0.31;0.05;0.16;-0.57;-0.02
268.48;-0.47;-0.31;0.05;0.16;-0.57;-0.02
268.52;-0.47;-0.31;0.05;0.16;-0.57;-0.02
268.56;-0.47;-0.31;0.05;0.16;-0.57;-0.02
268.60;-0.47;-0.31;0.04;0.16;-0.57;-0.02
268.64;-0.47;-0.31;0.04;0.16;-0.57;-0.02
268.68;-0.47;-0.31;0.04;0.16;-0.57;-0.02
268.72;-0.47;-0.31;0.04;0.16;-0.57;-0.02
268.76;-0.47;-0.31;0.04;0.16;-0.57;-0.02
268.80;-0.47;-0.31;0.04;0.16;-0.57;-0.02
268.84;-0.47;-0.31;0.04;0.16;-0.57;-0.02
268.88;-0.47;-0.31;0.04;0.16;-0.56;-0.02
268.92;-0.47;-0.31;0.04;0.16;-0.55;-0.02
268.96;-0.47;-0.31;0.03;0.16;-0.55;-0.02
269.00;-0.47;-0.31;0.03;0.16;-0.54;-0.02
269.04;-0.47;-0.31;0.03;0.16;-0.54;-0.02
269.08;-0.47;-0.31;0.02;0.16;-0.54;-0.02
269.12;-0.47;-0.31;0.01;0.16;-0.54;-0.02
269.16;-0.47;-0.31;0.01;0.16;-0.54;-0.02
269.20;-0.47;-0.31;-0.01;0.16;-0.54;-0.02
269.24;-0.47;-0.31;-0.02;0.16;-0.54;-0.02
269.28;-0.47;-0.31;-0.02;0.16;-0.54;-0.02
269.32;-0.47;-0.31;-0.02;0.16;-0.54;-0.02
269.36;-0.47;-0.31;-0.02;0.16;-0.53;-0.02
269.40;-0.47;-0.31;-0.02;0.16;-0.53;-0.02
269.44;-0.47;-0.31;-0.02;0.16;-0.53;-0.02
269.48;-0.47;-0.31;-0.02;0.16;-0.52;-0.02
269.52;-0.47;-0.31;-0.02;0.16;-0.51;-0.02
269.56;-0.47;-0.31;-0.02;0.16;-0.49;-0.02
269.60;-0.47;-0.31;-0.02;0.16;-0.48;-0.02
269.64;-0.47;-0.31;-0.02;0.16;-0.48;-0.02
269.68;-0.47;-0.31;-0.02;0.16;-0.48;-0.02
269.72;-0.47;-0.31;-0.02;0.16;-0.48;-0.02
269.76;-0.47;-0.31;-0.02;0.16;-0.48;-0.02
269.80;-0.47;-0.31;-0.02;0.16;-0.48;-0.02
269.84;-0.47;-0.31;-0.02;0.16;-0.48;-0.02
269.88;-0.47;-0.31;-0.02;0.16;-0.48;-0.02
269.92;-0.47;-0.31;-0.02;0.16;-0.48;-0.02
269.96;-0.47;-0.31;-0.02;0.16;-0.46;-0.02
270.00;-0.47;-0.31;-0.02;0.16;-0.44;-0.02
270.04;-0.47;-0.31;-0.02;0.16;-0.43;-0.02
270.08;-0.47;-0.31;-0.02;0.16;-0.43;-0.02
270.12;-0.47;-0.31;-0.02;0.16;-0.43;-0.02
270.16;-0.47;-0.31;-0.02;0.16;-0.43;-0.02
270.20;-0.47;-0.31;-0.02;0.16;-0.43;-0.02
270.24;-0.47;-0.31;-0.02;0.16;-0.43;-0.02
270.28;-0.47;-0.31;-0.02;0.16;-0.43;-0.02
270.32;-0.47;-0.31;-0.02;0.16;-0.43;-0.02
270.36;-0.47;-0.31;-0.02;0.16;-0.43;-0.02
270.40;-0.47;-0.31;-0.02;0.16;-0.43;-0.02
270.44;-0.47;-0.31;-0.02;0.16;-0.41;-0.02
270.48;-0.47;-0.31;-0.02;0.16;-0.38;-0.02
270.52;-0.47;-0.31;-0.02;0.16;-0.36;-0.02
270.56;-0.47;-0.31;-0.02;0.16;-0.34;-0.02
270.60;-0.47;-0.31;-0.02;0.16;-0.32;-0.02
270.64;-0.47;-0.31;-0.02;0.16;-0.32;-0.02
270.68;-0.47;-0.31;-0.02;0.16;-0.31;-0.02
270.72;-0.47;-0.31;-0.02;0.16;-0.31;-0.02
270.76;-0.47;-0.31;-0.02;0.16;-0.31;-0.02
270.80;-0.47;-0.31;-0.02;0.16;-0.31;-0.02
270.84;-0.47;-0.31;-0.02;0.16;-0.31;-0.02
270.88;-0.47;-0.31;-0.02;0.16;-0.30;-0.02
270.92;-0.47;-0.31;-0.02;0.16;-0.29;-0.02
270.96;-0.47;-0.31;-0.02;0.16;-0.28;-0.02
271.00;-0.47;-0.31;-0.02;0.16;-0.26;-0.02
271.04;-0.47;-0.31;-0.02;0.16;-0.26;-0.02
271.08;-0.47;-0.31;-0.02;0.16;-0.25;-0.02
271.12;-0.47;-0.31;-0.02;0.16;-0.25;-0.02
271.16;-0.47;-0.31;-0.02;0.16;-0.25;-0.02
271.20;-0.47;-0.31;-0.02;0.16;-0.25;-0.02
271.24;-0.47;-0.31;-0.02;0.16;-0.25;-0.02
271.28;-0.47;-0.31;-0.02;0.16;-0.25;-0.02
271.32;-0.47;-0.32;-0.02;0.16;-0.25;-0.02
271.36;-0.47;-0.32;-0.02;0.16;-0.26;-0.02
271.40;-0.47;-0.33;-0.02;0.16;-0.28;-0.02
271.44;-0.47;-0.33;-0.02;0.16;-0.31;-0.02
271.48;-0.48;-0.33;-0.02;0.16;-0.32;-0.02
271.52;-0.48;-0.33;-0.02;0.16;-0.33;-0.02
271.56;-0.48;-0.33;-0.02;0.16;-0.33;-0.02
271.60;-0.48;-0.33;-0.02;0.16;-0.34;-0.02
271.64;-0.48;-0.33;-0.02;0.16;-0.34;-0.02
271.68;-0.48;-0.33;-0.02;0.16;-0.34;-0.02
271.72;-0.48;-0.33;-0.02;0.16;-0.34;-0.02
271.76;-0.48;-0.33;-0.02;0.16;-0.34;-0.02
271.80;-0.48;-0.33;-0.02;0.16;-0.34;-0.02
271.84;-0.48;-0.33;-0.02;0.16;-0.35;-0.02
271.88;-0.48;-0.33;-0.02;0.16;-0.38;-0.02
271.92;-0.48;-0.33;-0.02;0.16;-0.43;-0.02
271.96;-0.48;-0.33;-0.02;0.16;-0.46;-0.02
272.00;-0.48;-0.33;-0.02;0.16;-0.46;-0.02
272.04;-0.48;-0.33;-0.02;0.16;-0.47;-0.02
272.08;-0.48;-0.33;-0.02;0.16;-0.47;-0.02
272.12;-0.48;-0.33;-0.02;0.16;-0.47;-0.02
272.16;-0.48;-0.33;-0.02;0.16;-0.47;-0.02
272.20;-0.48;-0.33;-0.02;0.16;-0.47;-0.02
272.24;-0.48;-0.33;-0.02;0.16;-0.47;-0.02
272.28;-0.48;-0.33;-0.02;0.16;-0.47;-0.02
272.32;-0.48;-0.33;-0.02;0.16;-0.47;-0.02
272.36;-0.48;-0.33;-0.02;0.16;-0.47;-0.02
272.40;-0.48;-0.33;-0.02;0.16;-0.47;-0.02
272.44;-0.48;-0.33;-0.02;0.16;-0.47;-0.02
272.48;-0.48;-0.33;-0.02;0.16;-0.47;-0.02
272.52;-0.48;-0.33;-0.02;0.16;-0.48;-0.02
272.56;-0.48;-0.33;-0.02;0.16;-0.48;-0.02
272.60;-0.48;-0.33;-0.02;0.16;-0.48;-0.02
272.64;-0.48;-0.33;-0.02;0.16;-0.49;-0.02
272.68;-0.48;-0.33;-0.02;0.16;-0.49;-0.02
272.72;-0.48;-0.33;-0.02;0.16;-0.50;-0.02
272.76;-0.48;-0.33;-0.02;0.16;-0.50;-0.02
272.80;-0.48;-0.33;-0.02;0.16;-0.50;-0.02
272.84;-0.48;-0.33;-0.02;0.16;-0.50;-0.02
